city,state,slug,market_type,peak_season_start,peak_season_end,llm_context,category,tier_order,tier_name,pricing_type,price_low_peak,price_high_peak,price_low_off_peak,price_high_off_peak,blurb,foodModel,alcoholModel,foodMinimum,alcoholMinimum,minimumIsCombined
Savannah,Georgia,savannah,metro,March,November,,Attire & Beauty,4,Budget / Off-the-Rack,flat,300,1000,300,850,"David's Bridal in the Savannah area starts under $500 for ready-to-wear gowns. Online retailers from Azazie and ASOS Wedding offer dresses from $150 to $600. Suit rental from Men's Wearhouse runs $200 to $300. Self-done or budget salon beauty keeps the total in range. Appropriate for micro-ceremonies at Wormsloe, elopements at Forsyth Park, and small intimate gatherings.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Bar & Beverages,1,Premium Open Bar,per_head,58,88,48,75,"Premium spirits, craft cocktails, Georgia-distilled spirits from Ghost Coast Distillery in Savannah's historic district, and curated wine on full pour. Ghost Coast's Savannah Gold Rum and Olde Harbor Whiskey give a premium wedding bar genuine local character. A licensed bar service providing premium open bar for a five-hour reception runs $58 to $88 per head. Georgia law requires licensed bartenders and TIPS-certified servers for all events with alcohol service.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Bar & Beverages,2,Standard Open Bar,per_head,38,60,32,52,"Mid-shelf spirits, house wine, domestic and Georgia craft beer â€” from Service Brewing Co. on Drayton Street in Savannah and other regional breweries. Wedding.report puts Savannah entertainment and bar spend in the $1,561 to $1,907 range for 75 guests; standard open bar service for a five-hour reception through a licensed bar company runs approximately $38 to $60 per person.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Bar & Beverages,3,Beer & Wine Only,per_head,24,38,20,32,Beer and wine service without spirits. A selection of Service Brewing's seasonal ales and Georgia wine from Savannah-area producers gives a beer-and-wine bar local identity. Budget $24 to $38 per person for professionally managed beer and wine service through a licensed Georgia bartending company.,extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Bar & Beverages,4,Dry Wedding,per_head,5,12,5,10,"No alcohol service. Non-alcoholic options â€” sweet tea, lemonade, sparkling water, coffee and peach cobbler dessert pairings â€” fit naturally into a Georgia outdoor wedding aesthetic. Some historic properties and faith-community venues have dry policies. Budget covers non-alcoholic beverage service and any applicable bar setup fees.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Catering,1,Full-Service Fine Dining,per_head,95,145,80,120,"White-glove plated service built around Savannah's coastal Georgia culinary identity: she-crab soup, Georgia shrimp in multiple preparations, fresh-caught fish from the Savannah River and Atlantic coast, peach-glazed pork, and buttermilk desserts. Savannah caterers working at this level operate regularly at the Westin Harbor and historic mansion properties. Joy's Georgia wedding overview puts catering at $50 to $150 per person across the state; the top tier for Savannah runs $95 to $145 per head before Georgia's 8 percent sales tax and the standard 18 to 20 percent service charge.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Catering,2,Seated Dinner with Staffed Service,per_head,65,98,55,85,"A full plated or family-style seated dinner with professional staffing. Wedding.report's Savannah data for 125 guests puts venue and catering combined at approximately $16,000 to $21,000; working backward to food-only catering at a seated dinner service level runs approximately $65 to $98 per head before service charges. Family-style service of Georgia coastal cuisine â€” passed pimento cheese on biscuits, shared bowls of lowcountry shrimp and grits â€” is a popular and fitting middle tier at Savannah's more relaxed historic venues.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Catering,3,Buffet / Family Style,per_head,48,72,40,62,"Buffet and family-style service with a coastal Georgia character: a low-country boil station, a carving station of Georgia-raised meats, and passed hors d'oeuvres of deviled eggs and boiled peanut hummus. Joy's Georgia overview puts the state average at $50 to $150 per person with buffet service at the lower end of that range. Savannah-area caterers offering buffet service typically run $48 to $72 per head before service charges and tax.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Catering,4,Cocktail Reception / Stations,per_head,35,55,30,47,"Heavy appetizers and food stations â€” oyster bar, shrimp cocktail, charcuterie, mini biscuit sandwiches, and a pimento cheese bar â€” rather than a seated meal. Works well at Savannah's smaller historic properties, courtyard venues, and downtown restaurant spaces where the architecture and setting do the heavy lifting. Local food trucks bring personality to outdoor venues.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Catering,5,DIY / Self-Catered,per_head,12,35,12,30,"A family property or backyard wedding where food comes from a beloved Savannah institution â€” Mrs. Wilkes' Dining Room's catering arm, a neighborhood barbecue pit, or a community spread organized by the couple's network. For anything at a dedicated venue or historic property with catering requirements, this tier isn't available. For a small family gathering on private land in Chatham County, it's entirely appropriate.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Florals & Decor,1,Couture Floral Design,flat,14000,20000,11000,16000,"Full-scale installation work by Savannah's most celebrated floral studios â€” magnolia branches, camellias, jasmine, and Georgia wildflowers combined with elaborate ceremony installations, ceiling treatments, and tablescapes that bring the coastal Georgia botanical landscape indoors at the Mackey House estate scale.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Florals & Decor,2,Full Floral Installation,flat,8000,14000,7000,11000,"Large-scale floral design with a coastal Georgia sensibility â€” magnolia branches, camellias, jasmine, and Georgia wildflowers alongside ceremony installations and elaborate tablescapes. Full installation at the Mackey House or Westin Harbor ballroom runs $8,000 to $14,000 at skilled Savannah studios.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Florals & Decor,3,Traditional Florals,flat,3000,7500,2500,6200,"The full complement of classic wedding florals with a Savannah Low Country character: bridal bouquet of gardenias and local garden roses, ceremony arrangements, and reception centerpieces that complement the city's architectural grandeur. Wedding.report's Savannah average runs $2,120 to $3,721; a full traditional package at a historic venue with a standard guest count runs $3,000 to $7,500 depending on bloom selection.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Florals & Decor,4,Minimal Florals + Rentals,flat,1200,3800,1000,3000,"A scaled-back floral plan paired with the inherent decor of Savannah venues â€” exposed brick, Spanish moss, historic iron, and candlelight. Savannah's architectural richness means minimal florals feel intentional rather than sparse. Candles, lanterns, greenery runners, and a few statement pieces complement the setting without requiring a full floral package.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Florals & Decor,5,DIY / Dried / Greenery Only,flat,250,1500,250,1200,"Dried pampas grass, magnolia branches, Spanish moss gathered with permission, and seasonal Georgia wildflowers. Savannah's year-round subtropical growing season makes fresh foliage accessible well beyond traditional floral markets. The Savannah State Farmers Market offers seasonal cut flowers. For a Wormsloe elopement or a Forsyth Park ceremony with 20 guests, a single bouquet and a few bud vases are entirely sufficient.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Music & Entertainment,1,Premium Live Band (10â€“12 Piece),flat,8000,12000,6500,10000,"A full 10 to 12-piece band drawing from Savannah's jazz and blues heritage along River Street, augmented by Atlanta-based acts that regularly work Savannah venues. Acts at this level bring full horn sections, multiple vocalists, and production specs matched to estate venue acoustics. A marquee jazz or soul band in a Savannah historic venue is distinctly Lowcountry wedding entertainment.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Music & Entertainment,2,Live Band (6â€“8 Piece),flat,4500,8000,3500,6500,"A full reception band of 6 to 8 musicians in Savannah, where live music has deep roots in jazz and blues along River Street. Wedding.report puts Savannah live band spend at $3,232 to $3,950 on average; premium acts run $4,500 to $8,000. Savannah's proximity to Atlanta broadens the available talent pool.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Music & Entertainment,3,Live Band (Ceremony or Cocktail Only),flat,2000,5500,1700,4500,"A string quartet, jazz trio, or acoustic duo for the ceremony and cocktail hour paired with a DJ for the reception. A live ensemble playing jazz standards during cocktail hour in a Savannah courtyard against the backdrop of Spanish moss and gas lanterns is one of the most atmospheric wedding moments in the American South. Local acoustic acts and jazz ensembles run $800 to $2,000 for ceremony and cocktail coverage.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Music & Entertainment,4,DJ,flat,1300,3200,1100,2600,"A professional wedding DJ for the full reception. Wedding.report puts Savannah DJ spend at $1,091 to $1,522 on average across multiple data points; experienced Savannah wedding DJs with strong MC skills run $1,300 to $3,200 for a full evening.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Music & Entertainment,5,Curated Playlist / Friend,flat,100,400,100,350,"A curated playlist managed by a trusted friend through a venue-provided or rented sound system. Works for intimate ceremonies at Forsyth Park, small courtyard gatherings, and micro-weddings at family properties where the vibe is personal rather than produced.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Photography & Video,1,Luxury Editorial Team,flat,7000,9500,6000,8000,"Lead photographer, second photographer, and a cinematographer. Savannah's most celebrated editorial wedding photographers with deep portfolio experience at the Mackey House, Forsyth Park Spanish moss ceremonies, and Wormsloe's live oak tunnel at golden hour run $7,000 to $9,500. At this tier your photographer understands the specific quality of Lowcountry afternoon light through live oaks and the way the Savannah River shimmers at sunset.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Photography & Video,2,Lead + Second Shooter + Full Video,flat,5000,7000,4000,6000,"A lead photographer, second shooter, and videography team for a full Savannah wedding day. Wedding.report puts combined photo and video at $5,441 to $6,650 at the upper tier; skilled Savannah teams with editorial-level portfolios at historic venues run $5,000 to $7,000. Wormsloe's live oak tunnel and Forsyth Park give skilled photographers extraordinary material.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Photography & Video,3,Lead Photographer + Video,flat,3500,6000,3000,5000,"A strong lead photographer paired with a highlight film videographer. Wedding.report's Savannah data puts photography alone at $2,469 to $4,518 for 75 to 125 guests; adding a highlight film videographer in the $2,000 to $2,700 range brings combined spend to $3,500 to $6,000. Full-day coverage, professionally edited gallery, and a three- to five-minute highlight film.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Photography & Video,4,Lead Photographer Only,flat,2200,4500,1800,3800,"A single experienced photographer, full-day coverage, no video. Wedding.report puts Savannah solo photography at $2,469 to $3,696 on average for 75 to 125 guests. Savannah's photographic community is strong for its size â€” the Savannah College of Art and Design produces a steady stream of skilled photographers who understand the city's light and architecture.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Photography & Video,5,Friend / Hobbyist,flat,200,1000,200,800,"A trusted friend or a newer photographer building their portfolio. Works for intimate ceremonies at Forsyth Park, micro-weddings at family properties, and small courthouse ceremonies. For anything at a historic property with a full guest list, the gap between a photographer who knows how to work with Savannah's dappled live oak light and an amateur becomes very clear in the images.",extra,extra,,,false
Savannah,Georgia,savannah,metro,March,November,,Wedding Planner,1,Full-Service Planner,flat,4500,10000,3800,8500,"Full-service planning in Savannah requires local knowledge of the Historic District's unique logistics: which venues have loading dock access, which cobblestone streets cause problems for vendors, which caterers have the best relationships with historic property owners. Wedding.report puts full-service planning spend at $3,001 to $3,667 on average; experienced Savannah full-service planners running destination weddings for out-of-town couples â€” a large share of this market â€” run $4,500 to $10,000.",extra,extra,,,false
